"","X","stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","precip"
"2428",17055,"USC00410394",33.1525,-100.2333,509,"TX","ASPERMONT                     ",-112.462155807686,-22.7595791366105,509,6.25190388316589,1.30328767123288
"2429",17056,"USC00410404",32.1633,-95.83,136.6,"TX","ATHENS                        ",-108.368132959882,-23.9679697780145,136.6,4.98770778945255,2.7572602739726
"2430",17057,"USC00410408",33.1244,-94.1661,96,"TX","ATLANTA                       ",-106.816826387654,-22.8875939218677,96,4.66343909411207,3.68928571428571
"2431",17064,"USC00410433",30.4144,-97.7664,268.2,"TX","AUSTIN GREAT HILLS            ",-110.239217975677,-25.8957257605161,268.2,5.62834027948934,2.25260273972603
"2432",17065,"USC00410436",28.3889,-96.8389,7,"TX","AUSTWELL                      ",-109.374918426251,-28.1828979830244,7,2.83321334405622,3.63260273972603
"2433",17077,"USC00410498",30.9844,-103.7403,981.5,"TX","BALMORHEA                     ",-115.932894470795,-24.9375691410498,981.5,6.89921894795985,0.696132596685083
"2434",17092,"USC00410569",28.9797,-95.975,15.8,"TX","BAY CITY WTR WKS              ",-108.517888629169,-27.526335995034,15.8,3.25037449192757,2.92602739726027
"2435",17099,"USC00410611",30.0969,-94.0997,6.1,"TX","BEAUMONT CITY                 ",-106.697728929217,-26.2621632784149,6.1,2.77881927199042,4.74368131868132
"2436",17100,"USC00410613",30.0689,-94.2928,8.2,"TX","BEAUMONT RSCH CTR             ",-106.884197005695,-26.2964683234218,8.2,2.90142159408275,4.35150684931507
"2437",17102,"USC00410639",28.4575,-97.7061,77.7,"TX","BEEVILLE 5 NE                 ",-110.230919040999,-28.0903917086102,77.7,4.47392189937814,1.8328729281768
"2438",17108,"USC00410691",32.6475,-97.4439,240.8,"TX","BENBROOK DAM                  ",-109.878925605351,-23.4124071488376,240.8,5.52465580875877,2.83835616438356
"2439",17114,"USC00410764",29.4372,-103.9583,1261.9,"TX","BIG BEND RCH SP               ",-116.298914598278,-26.6424531931833,1261.9,7.14826712445744,0.620165745856354
"2440",17117,"USC00410779",31.2,-101.4625,833.3,"TX","BIG LAKE 2                    ",-113.743466987046,-24.8642039505822,833.3,6.7373227665806,1.19671232876712
"2441",17118,"USC00410781",32.3739,-101.4178,791.3,"TX","BIG SPRING 5NE                ",-113.617774932663,-23.5611242169144,791.3,6.68623540878403,0.741643835616438
"2442",17129,"USC00410902",29.7986,-98.7353,440.4,"TX","BOERNE                        ",-111.196571388224,-26.5576098890963,440.4,6.11013607682548,2.54191780821918
"2443",17131,"USC00410923",33.6403,-96.1661,180.4,"TX","BONHAM 3NNE                   ",-108.675529109525,-22.3240732128249,180.4,5.24912712235727,4.09808219178082
"2444",17132,"USC00410926",33.8186,-97.7336,298.7,"TX","BONITA 7NW                    ",-110.120315175158,-22.1052449343261,298.7,5.73236993150811,1.98657534246575
"2445",17140,"USC00410984",33.5511,-97.8472,329.2,"TX","BOWIE                         ",-110.232296999456,-22.3997825409568,329.2,5.82658990391775,2.30767123287671
"2446",17143,"USC00411000",35.5303,-102.2564,972.6,"TX","BOYS RCH                      ",-114.149544108626,-20.0120289649571,972.6,6.89020211973455,0.852054794520548
"2447",17145,"USC00411013",29.61,-100.4519,536.4,"TX","BRACKETTVILLE 22 N            ",-112.874444643732,-26.6960660778143,536.4,6.30335130825658,1.90743801652893
"2448",17146,"USC00411017",31.1444,-99.3492,521.5,"TX","BRADY                         ",-111.731412325734,-25.0319168031487,521.5,6.275703197782,1.56767123287671
"2449",17148,"USC00411033",35.62,-103.0072,1268,"TX","BRAVO                         ",-114.816460448986,-19.8609575816826,1268,7.15305163493748,1.14520547945205
"2450",17151,"USC00411042",32.75,-98.9017,356.6,"TX","BRECKENRIDGE                  ",-111.240065132096,-23.2604097081189,356.6,5.90427133540561,1.94219178082192
"2451",17153,"USC00411045",31.1589,-96.6825,143.3,"TX","BREMOND                       ",-109.184676349952,-25.0822752445959,143.3,5.03239678587777,2.40958904109589
"2452",17154,"USC00411048",30.1592,-96.3972,95.4,"TX","BRENHAM                       ",-108.921478600698,-26.202080853734,95.4,4.65776263610726,2.92986301369863
"2453",17165,"USC00411128",33.1908,-102.2681,1005.8,"TX","BROWNFIELD #2                 ",-114.349182868835,-22.600309985988,1005.8,6.92343175836714,0.805479452054795
"2454",17167,"USC00411138",31.7383,-98.9456,424.9,"TX","BROWNWOOD 2ENE                ",-111.322060037769,-24.3847658925243,424.9,6.07511611960359,1.34739726027397
"2455",17180,"USC00411239",31.9917,-99.2203,478.2,"TX","BURKETT                       ",-111.571175915288,-24.0927345293782,478.2,6.19072515795886,1.62624309392265
"2456",17182,"USC00411246",32.5067,-97.3444,232.3,"TX","BURLESON                      ",-109.788659475935,-23.5708618053799,232.3,5.49017662782248,2.44712328767123
"2457",17184,"USC00411250",30.7586,-98.2339,391.7,"TX","BURNET                        ",-110.678894339004,-25.4994812623862,391.7,5.99570554136524,1.84438356164384
"2458",17186,"USC00411267",35.1867,-102.0797,1164,"TX","BUSHLAND 1 WSW                ",-114.017583302226,-20.4032688332042,1164,7.06817200038804,0.729315068493151
"2459",17189,"USC00411314",30.5328,-96.7022,111.3,"TX","CALDWELL                      ",-109.211651418106,-25.7813472144418,111.3,4.79826681595,2.0958904109589
"2460",17192,"USC00411337",28.4658,-98.3539,66.4,"TX","CALLIHAM                      ",-110.870716696601,-28.0642395668442,66.4,4.33598269617247,1.53736263736264
"2461",17201,"USC00411407",36.0244,-100.4197,779.7,"TX","CANADIAN 6NW                  ",-112.467985911548,-19.5692192437906,779.7,6.67165312650354,1.26657534246575
"2462",17211,"USC00411433",29.9461,-98.3967,373.4,"TX","CANYON DAM #3                 ",-110.862663569892,-26.403113773617,373.4,5.94907883061154,2.34739726027397
"2463",17212,"USC00411434",29.9111,-98.3714,356,"TX","CANYON DAM #4                 ",-110.839309418,-26.4430209850715,356,5.90263333340137,2.48301369863014
"2464",17222,"USC00411500",32.1614,-94.3397,93,"TX","CARTHAGE                      ",-106.963083432572,-23.9614752243623,93,4.63472898822964,3.31917808219178
"2465",17230,"USC00411578",31.8075,-94.1642,99.1,"TX","CENTER                        ",-106.791226054819,-24.353184110749,99.1,4.69226489283902,3.64575342465753
"2466",17232,"USC00411596",31.2581,-95.9744,97.5,"TX","CENTERVILLE                   ",-108.507966934379,-24.9766772232912,97.5,4.67749084756772,2.90301369863014
"2467",17249,"USC00411694",34.4386,-100.2183,585.2,"TX","CHILDRESS 2                   ",-112.376319542652,-21.3338900609633,585.2,6.38889748351888,1.32821917808219
"2468",17256,"USC00411720",28.4675,-98.2525,70.1,"TX","CHOKE CANYON DAM              ",-110.770489390136,-28.0652636674128,70.1,4.38327585407431,1.54191780821918
"2469",17277,"USC00411880",28.7156,-97.1742,36,"TX","COLETO CREEK RSVR             ",-109.70039110836,-27.8107772744684,36,3.8286413964891,2.19479452054795
"2470",17284,"USC00411920",29.9614,-98.8944,436.8,"TX","COMFORT 2                     ",-111.344577321913,-26.3700417460849,436.8,6.10211106719505,1.68767123287671
"2471",17285,"USC00411921",33.1997,-95.9283,167.6,"TX","COMMERCE 4SW                  ",-108.457174552876,-22.8146224451196,167.6,5.17953383055807,3.26027397260274
"2472",17294,"USC00411956",30.3303,-95.4831,74.7,"TX","CONROE                        ",-108.037502896039,-26.013586522782,74.7,4.43911560165801,3.56301369863014
"2473",17296,"USC00411970",33.3744,-95.6933,148.1,"TX","COOPER                        ",-108.238487714358,-22.6208688303873,148.1,5.06322774421543,3.35178082191781
"2474",17303,"USC00412011",27.7792,-97.5056,13.4,"TX","CORPUS CHRISTI NWS            ",-110.048442873536,-28.8579094788013,13.4,3.15273602236366,2.89780821917808
"2475",17305,"USC00412013",27.6606,-97.3983,4.9,"TX","C C BOTANICAL GARDENS         ",-109.944088366173,-28.9936636021209,4.9,2.70136121295141,3.79369863013699
"2476",17308,"USC00412019",32.1225,-96.4867,136.9,"TX","CORSICANA                     ",-108.987683725333,-24.009890130631,136.9,4.98975208317983,2.36876712328767
"2477",17319,"USC00412082",31.4072,-102.3578,778.5,"TX","CRANE                         ",-114.579034221699,-24.5747401216932,778.5,6.67013240640309,0.776648351648352
"2478",17323,"USC00412096",32.5286,-97.6189,316.7,"TX","CRESSON                       ",-110.045721309232,-23.5412781959804,316.7,5.78904231860702,2.20739726027397
"2479",17325,"USC00412114",31.3072,-95.4508,105.8,"TX","CROCKETT                      ",-108.008616438007,-24.92227936106,105.8,4.7518645651389,2.96666666666667
"2480",17326,"USC00412121",33.6517,-101.245,917.4,"TX","CROSBYTON                     ",-113.368072426089,-22.1531460448247,917.4,6.83238497195736,1.28575342465753
"2481",17331,"USC00412142",33.99,-99.7303,451.1,"TX","CROWELL                       ",-111.952709006969,-21.8525107476041,451.1,6.13361493921266,1.26164383561644
"2482",17335,"USC00412173",29.0892,-97.3433,65.2,"TX","CUERO                         ",-109.859113386525,-27.3884201932946,65.2,4.32015123095579,1.62821917808219
"2483",17336,"USC00412206",30.0211,-95.7069,45.7,"TX","CYPRESS                       ",-108.253787945068,-26.3596407365691,45.7,4.01998014693324,3.25150684931507
"2484",17355,"USC00412334",33.2331,-97.6225,295.7,"TX","DECATUR                       ",-110.032021922368,-22.7578498683541,295.7,5.72260422889679,2.11643835616438
"2485",17368,"USC00412404",33.1992,-97.105,192,"TX","DENTON 2 SE                   ",-109.551592197575,-22.8046417868939,192,5.30826769740121,2.41178082191781
"2486",17369,"USC00412408",32.9619,-102.8219,1094.2,"TX","DENVER CITY                   ",-114.882941086963,-22.8149117215121,1094.2,7.00687636984994,1.09890410958904
"2487",17375,"USC00412446",32.7056,-94.7889,86.6,"TX","DIANA 2 W                     ",-107.392256345018,-23.3607582273351,86.6,4.57057874121847,4.05150684931507
"2488",17378,"USC00412462",30.3558,-96.8289,112.2,"TX","DIME BOX                      ",-109.336216738478,-25.9777198783446,112.2,4.8056590467375,3.00739726027397
"2489",17380,"USC00412464",34.5858,-102.312,1173.5,"TX","DIMMITT 2 N                   ",-114.276323908356,-21.0525760319516,1173.5,7.07623142895404,1.51671232876712
"2490",17388,"USC00412585",30.2194,-97.9878,330.4,"TX","DRIPPING SPRINGS 6 E          ",-110.458274226013,-26.108495670045,330.4,5.83012139669922,2.10986301369863
"2491",17398,"USC00412621",33.8094,-100.5169,612.6,"TX","DUMONT                        ",-112.686608412853,-22.0170480233575,612.6,6.43390425800751,1.15671232876712
"2492",17421,"USC00412786",29.2,-96.2653,33.5,"TX","EL CAMPO                      ",-108.801252785199,-27.2776303258461,33.5,3.77276093809464,2.30578512396694
"2493",17425,"USC00412809",30.8694,-100.5994,743.7,"TX","ELDORADO                      ",-112.941110197876,-25.2815922111948,743.7,6.62499441084942,1.87917808219178
"2494",17432,"USC00412820",30.3642,-97.37,181.1,"TX","ELGIN 1 N                     ",-109.85813154556,-25.9599525971202,181.1,5.25279685124623,1.93506849315068
"2495",17433,"USC00412824",28.4747,-100.2147,246,"TX","EL INDIO 7ESE                 ",-112.707765296657,-27.9805542116843,246,5.54517744447956,1.41917808219178
"2496",17461,"USC00413065",28.9614,-98.1103,104.5,"TX","FALLS CITY 7 WSW              ",-110.614938839005,-27.5145505252221,104.5,4.74057482299429,2.17287671232877
"2497",17466,"USC00413112",30.2758,-97.0192,130.8,"TX","FEDOR 3SE                     ",-109.521194010418,-26.0645929328868,130.8,4.94734044372394,2.23671232876712
"2498",17467,"USC00413133",32.5339,-96.6608,143.3,"TX","FERRIS                        ",-109.146768349266,-23.5501994212397,143.3,5.03239678587777,2.68849315068493
"2499",17471,"USC00413183",29.6339,-97.0644,143.3,"TX","FLATONIA 4SE                  ",-109.576100153509,-26.7824280968234,143.3,5.03239678587777,2.16739726027397
"2500",17474,"USC00413195",34.2319,-100.9561,720.9,"TX","FLOMOT 2E                     ",-113.063792926284,-21.526130235565,720.9,6.59427665148635,1.56191780821918
"2501",17475,"USC00413196",34.2675,-100.9336,719.3,"TX","FLOMOT 4 NE                   ",-113.040885130808,-21.4878952649694,719.3,6.59208516999019,1.51890410958904
"2502",17479,"USC00413214",33.985,-101.3339,981.5,"TX","FLOYDADA                      ",-113.426942946447,-21.7786599566906,981.5,6.89921894795985,1.11561643835616
"2503",17480,"USC00413215",33.8761,-101.2464,954,"TX","FLOYDADA 9 SE                 ",-113.354005126114,-21.9043381435771,954,6.87109129461055,1.05095890410959
"2504",17487,"USC00413262",30.5997,-103.8869,1482.5,"TX","FT DAVIS                      ",-116.111600852123,-25.3529532195975,1482.5,7.30820784526676,0.723835616438356
"2505",17490,"USC00413266",31.1853,-105.7414,1190.2,"TX","FT HANCOCK 8SSE               ",-117.813982253397,-24.5232045927756,1190.2,7.09024348855541,0.440547945205479
"2506",17495,"USC00413280",30.9072,-102.9153,926,"TX","FT STOCKTON                   ",-115.152864681188,-25.0902168593844,926,6.84161547647759,0.981818181818182
"2507",17496,"USC00413285",32.8339,-97.2975,196.3,"TX","FT WORTH WSFO                 ",-109.738014312215,-23.2076855074218,196.3,5.32933142007721,2.53753424657534
"2508",17498,"USC00413289",32.8472,-97.4761,187.5,"TX","FT WORTH NATURE CTR           ",-109.90460295032,-23.1896903393517,187.5,5.28573858434118,1.94230769230769
"2509",17500,"USC00413291",30.56,-102.3653,905.6,"TX","FT STOCKTON 38SE              ",-114.656081007997,-25.5176188313506,905.6,6.81957958807841,0.838567493112948
"2510",17507,"USC00413340",28.9844,-95.3808,2.4,"TX","FREEPORT 2 NW                 ",-107.934421329151,-27.5212922466253,2.4,2.51769647261099,3.4572602739726
"2511",17508,"USC00413341",27.8722,-98.6175,171.3,"TX","FREER                         ",-111.152977852815,-28.7236923422726,171.3,5.20015311776081,1.90109589041096
"2512",17511,"USC00413368",34.64,-102.7231,1222.2,"TX","FRIONA                        ",-114.645978326759,-20.9642653977092,1222.2,7.11655646858047,1.07917808219178
"2513",17512,"USC00413370",33.1925,-96.7931,227.7,"TX","FRISCO                        ",-109.261611735006,-22.8162617654155,227.7,5.47100937436615,3.35123287671233
"2514",17528,"USC00413485",31.4144,-97.7019,251.8,"TX","GATESVILLE                    ",-110.151723333578,-24.7806455815276,251.8,5.5675808534758,1.9758904109589
"2515",17531,"USC00413508",28.3064,-98.1222,68.6,"TX","GEORGE WEST 2 SSW             ",-110.646708903095,-28.2499610614462,68.6,4.36437169943516,2.12082191780822
"2516",17532,"USC00413525",30.1872,-96.8594,167.6,"TX","GIDDINGS 5E                   ",-109.368173431522,-26.1659022278568,167.6,5.17953383055807,2.10794520547945
"2517",17538,"USC00413568",36.0089,-100.2692,796.4,"TX","GLAZIER                       ",-112.334246738012,-19.5933341365316,796.4,6.6925798973171,1.19095890410959
"2518",17543,"USC00413614",31.4406,-98.5903,459.3,"TX","GOLDTHWAITE 1 WSW             ",-110.996198314897,-24.7281321000507,459.3,6.15124222280037,1.46520547945205
"2519",17549,"USC00413624",29.4358,-97.5178,111.3,"TX","GONZALES 10 SW                ",-110.022172476365,-26.9963874424504,111.3,4.79826681595,1.83616438356164
"2520",17564,"USC00413691",32.9506,-97.0553,178.3,"TX","GRAPEVINE DAM                 ",-109.509669908496,-23.0817338961205,178.3,5.23803643566311,2.60986301369863
"2521",17569,"USC00413787",36.2631,-101.405,966.2,"TX","GRUVER                        ",-113.332217597415,-19.254288081134,966.2,6.88366748345305,1.21917808219178
"2522",17571,"USC00413828",33.6267,-100.3369,536.4,"TX","GUTHRIE                       ",-112.531238007364,-22.2284257718485,536.4,6.30335130825658,0.85041095890411
"2523",17578,"USC00413873",29.4706,-96.9397,83.8,"TX","HALLETTSVILLE 2 N             ",-109.457283186628,-26.9672365417281,83.8,4.54116485601218,2.14328767123288
"2524",17588,"USC00413972",34.3697,-102.1175,1116.5,"TX","HART                          ",-114.116243330456,-21.3045364914912,1116.5,7.0268707598723,0.887397260273973
"2525",17596,"USC00414020",32.5781,-95.2033,102.1,"TX","HAWKINS                       ",-107.779507211519,-23.5053796534372,102.1,4.71939133007811,2.99534246575342
"2526",17608,"USC00414098",34.8172,-102.4003,1164.3,"TX","HEREFORD                      ",-114.337669646687,-20.7907028651532,1164.3,7.06842750437104,0.908493150684932
"2527",17616,"USC00414182",32.0161,-97.1094,167.6,"TX","HILLSBORO                     ",-109.576944704525,-24.1209238567324,167.6,5.17953383055807,2.14054794520548
"2528",17623,"USC00414257",33.5842,-95.8994,202.4,"TX","HONEY GROVE                   ",-108.429083069925,-22.3874494946642,202.4,5.35847128936778,3.73506849315068
"2529",17636,"USC00414325",29.66,-95.6275,15.2,"TX","HOUSTON-WESTBURY              ",-108.17677632153,-26.7640288940796,15.2,3.22684399451738,3.2613698630137
"2530",17638,"USC00414327",29.8733,-95.5275,34.1,"TX","HOUSTON NORTH HOUSTON         ",-108.07971974747,-26.5250557076584,34.1,3.7864597824528,3.33013698630137
"2531",17653,"USC00414382",30.7064,-95.5422,150.6,"TX","HUNTSVILLE                    ",-108.095013495573,-25.5932396025926,150.6,5.07891680151266,3.83123287671233
"2532",17663,"USC00414458",30.0933,-99.245,545.3,"TX","INGRAM 2NW                    ",-111.678514649182,-26.2097037247907,545.3,6.31950850824756,1.72520547945205
"2533",17668,"USC00414505",32.1597,-97.1422,214.6,"TX","ITASCA                        ",-109.605282892511,-23.9604845918052,214.6,5.41432104230434,3.02027397260274
"2534",17669,"USC00414517",33.2064,-98.1689,329.5,"TX","JACKSBORO                     ",-110.540682064108,-22.7749180219606,329.5,5.82747394699875,1.99315068493151
"2535",17678,"USC00414570",33.2542,-100.5731,612.6,"TX","JAYTON                        ",-112.771839867789,-22.6301386219977,612.6,6.43390425800751,1.16794520547945
"2536",17680,"USC00414577",32.7692,-94.3592,64.3,"TX","JEFFERSON                     ",-106.991014264468,-23.2852852938641,64.3,4.30811095172371,3.17438016528926
"2537",17684,"USC00414605",30.3,-98.4094,346.6,"TX","JOHNSON CITY 2N               ",-110.862918928943,-26.0069140815015,346.6,5.87661470542904,1.87424657534247
"2538",17691,"USC00414670",30.4453,-99.8045,532.5,"TX","JUNCTION 4SSW                 ",-112.201715444795,-25.7932422806212,532.5,6.29618808541461,1.19890410958904
"2539",17695,"USC00414679",33.0806,-97.2967,195.1,"TX","JUSTIN                        ",-109.732271119569,-22.9334056383874,195.1,5.32349766507834,2.08904109589041
"2540",17701,"USC00414704",29.8025,-95.8197,46.6,"TX","KATY CITY                     ",-108.363583818811,-26.6042397970794,46.6,4.03600898520914,3.10767123287671
"2541",17710,"USC00414770",31.0158,-104.1108,1402.7,"TX","KENT 8SE                      ",-116.282827822252,-24.8703765983914,1402.7,7.25325804591762,0.690958904109589
"2542",17713,"USC00414782",30.0739,-99.1094,547.7,"TX","KERRVILLE 3 NNE               ",-111.548150077816,-26.2365048897856,547.7,6.32382118339551,1.52
"2543",17718,"USC00414810",27.5311,-97.8497,17.4,"TX","KINGSVILLE                    ",-110.39815595057,-29.1297831405411,17.4,3.31054301339402,2.27013698630137
"2544",17731,"USC00414920",28.9839,-99.8683,238.4,"TX","LA PRYOR                      ",-112.339258022543,-27.4257317740824,238.4,5.51504035005932,1.55753424657534
"2545",17735,"USC00414960",32.2261,-99.8172,611.4,"TX","TUSCOLA 2NW                   ",-112.122685494323,-23.8078697964549,611.4,6.43197499695895,1.7558904109589
"2546",17736,"USC00414967",33.0642,-101.0489,694.9,"TX","LAKE ALAN HENRY               ",-113.225915547478,-22.815834553734,694.9,6.55805594877983,0.741095890410959
"2547",17737,"USC00414968",29.4589,-103.4994,1100,"TX","LAKE AMENT                    ",-115.850555071523,-26.6580355377037,1100,7.01211529430638,0.610989010989011
"2548",17741,"USC00414976",32.8242,-95.5275,126.2,"TX","LAKE FK RSVR                  ",-108.083859692479,-23.2325040058439,126.2,4.91412439371541,2.65287671232877
"2549",17745,"USC00414980",32.8522,-95.8864,136.6,"TX","LAKE TAWAKONI                 ",-108.419242997611,-23.2011198116221,136.6,4.98770778945255,2.79561643835616
"2550",17747,"USC00414982",33.7542,-99.1442,355.7,"TX","LAKE KEMP                     ",-111.423789569562,-22.1366590846478,355.7,5.90181332515534,1.44602739726027
"2551",17752,"USC00415048",29.8097,-101.5603,393.2,"TX","LANGTRY                       ",-113.937786483513,-26.4091329835907,393.2,5.99943271675716,0.734520547945205
"2552",17755,"USC00415060",27.5683,-99.4983,131.1,"TX","LAREDO 2                      ",-112.043867549597,-29.032885989353,131.1,4.94946885885877,1.52082191780822
"2553",17769,"USC00415158",32.3081,-101.8775,867.2,"TX","LENORAH                       ",-114.054074626282,-23.6056648582829,867.2,6.77673501654373,0.761157024793388
"2554",17771,"USC00415183",33.55,-102.3758,1071.1,"TX","LEVELLAND                     ",-114.419546786803,-22.1948913432448,1071.1,6.98573432029873,0.861369863013699
"2555",17775,"USC00415193",30.4064,-97.0133,128.9,"TX","LEXINGTON                     ",-109.513291100479,-25.9186381249756,128.9,4.9337542497603,1.80575342465753
"2556",17781,"USC00415221",32.54,-95.3761,168.9,"TX","LINDALE 3 NE                  ",-107.941420547423,-23.548407026042,168.9,5.18682699051467,2.85095890410959
"2557",17791,"USC00415265",33.8692,-102.2592,1056.4,"TX","LITTLEFIELD                   ",-114.286094092103,-21.8492434703286,1056.4,6.9720437688645,0.824383561643836
"2558",17794,"USC00415272",30.7425,-98.6542,310.9,"TX","LLANO                         ",-111.082805411194,-25.5050180959542,310.9,5.77112954811581,1.28842975206612
"2559",17799,"USC00415285",29.8569,-97.6958,149.4,"TX","LOCKHART 2SW                  ",-110.185256429287,-26.5209469996809,149.4,5.07141676635611,2.05643835616438
"2560",17800,"USC00415303",28.1569,-98.5142,132.6,"TX","LOMA ALTA                     ",-111.040049296924,-28.4066406919321,132.6,4.9600435079802,1.69753424657534
"2561",17805,"USC00415341",32.4725,-94.7172,100.6,"TX","LONGVIEW                      ",-107.322497785005,-23.6194803843848,100.6,4.70592008908823,3.07362637362637
"2562",17811,"USC00415369",28.4478,-99.0656,87.8,"TX","LOS ANGELES 4 WSW             ",-111.574461870615,-28.0607203961472,87.8,4.58292457704077,1.56465753424658
"2563",17814,"USC00415409",33.5281,-101.8761,986,"TX","LUBBOCK WFO                   ",-113.959753892041,-22.2521452110673,986,6.9037472575846,0.98
"2564",17815,"USC00415410",33.6897,-101.8219,989.1,"TX","LUBBOCK 9 N                   ",-113.897478365407,-22.0764808502679,989.1,6.90685487373897,0.666575342465753
"2565",17820,"USC00415429",29.6756,-97.6578,121.9,"TX","LULING                        ",-110.152866687199,-26.7247867923721,121.9,4.88204405972327,2.07041095890411
"2566",17822,"USC00415435",30.2503,-94.1786,11.9,"TX","LUMBERTON                     ",-106.776871637992,-26.0918187980267,11.9,3.08648663682246,4.39534246575342
"2567",17827,"USC00415477",30.9392,-95.9203,76.8,"TX","MADISONVILLE                  ",-108.457451874517,-25.3328384032446,76.8,4.4636066216663,3.33068493150685
"2568",17836,"USC00415574",29.6436,-103.0789,748.6,"TX","MARATHON 40SSE                ",-115.424657938221,-26.4862328073217,748.6,6.6314746292548,0.651232876712329
"2569",17845,"USC00415611",31.305,-96.8767,124.1,"TX","MARLIN                        ",-109.367931854411,-24.9169262026881,124.1,4.89858579028763,2.06821917808219
"2570",17846,"USC00415618",32.4892,-94.3289,92,"TX","MARSHALL                      ",-106.95817422159,-23.5964063949,92,4.62497281328427,3.25561643835616
"2571",17851,"USC00415658",34.025,-100.8117,719.3,"TX","MATADOR                       ",-112.944583271332,-21.7630376073351,719.3,6.59208516999019,0.918630136986301
"2572",17853,"USC00415661",28.0372,-97.8725,42.1,"TX","MATHIS 4 SSW                  ",-110.40695164234,-28.5591985783917,42.1,3.95316494875932,2.04219178082192
"2573",17858,"USC00415695",32.3117,-97.0161,167.3,"TX","MAYPEARL                      ",-109.483844931259,-23.793123183478,167.3,5.17784321308016,2.6986301369863
"2574",17866,"USC00415742",29.81,-99.2497,521.8,"TX","MEDINA 1NE                    ",-111.695649777201,-26.5264241443221,521.8,6.27626747880892,3.14712328767123
"2575",17872,"USC00415821",34.7261,-100.5372,637,"TX","MEMPHIS                       ",-112.650539116999,-21.0002560180429,637,6.4723462945009,1.37068493150685
"2576",17886,"USC00415861",31.4364,-100.8781,672.1,"TX","MERTZON 12NNW                 ",-113.171429360755,-24.6347983376741,672.1,6.52517627466067,1.25994475138122
"2577",17897,"USC00415897",32.4842,-96.9942,228.6,"TX","MIDLOTHIAN                    ",-109.460381996727,-23.6014260974884,228.6,5.47478850966382,3.18109589041096
"2578",17901,"USC00415954",32.635,-95.4822,111.9,"TX","MINEOLA                       ",-108.041147796718,-23.4429245120999,111.9,4.80320103648723,2.85961538461538
"2579",17908,"USC00415989",35.625,-100.4464,868.7,"TX","MOBEETIE 7 N                  ",-112.515244016277,-20.009724748315,868.7,6.7784435425018,1.39753424657534
"2580",17922,"USC00416074",33.7186,-102.7586,1147.9,"TX","MORTON                        ",-114.75827555002,-21.9812100520588,1147.9,7.05436329861823,1.04027397260274
"2581",17926,"USC00416104",30.7053,-104.0233,2069.6,"TX","MT LOCKE                      ",-116.231400557233,-25.223460818066,2069.6,7.63993084650956,1.26263736263736
"2582",17927,"USC00416108",33.1689,-95.0056,129.5,"TX","MT PLEASANT                   ",-107.598722469814,-22.8472076149965,129.5,4.93806460126142,3.13835616438356
"2583",17932,"USC00416119",33.1964,-95.2236,136.2,"TX","MT VERNON                     ",-107.801707004847,-22.8178158647681,136.2,4.98497554731568,3.17534246575342
"2584",17936,"USC00416135",34.2192,-102.7328,1167.4,"TX","MULESHOE #1                   ",-114.691193946831,-21.4290072385495,1167.4,7.07106389659416,1.09479452054795
"2585",17938,"USC00416137",33.9544,-102.7783,1140,"TX","MULESHOE NTL WR               ",-114.75587740795,-21.7187590189759,1140,7.0475172213573,1.00356164383562
"2586",17941,"USC00416147",33.45,-99.6364,452.9,"TX","MUNDAY 1W                     ",-111.892717181399,-22.4555009671806,452.9,6.13751104803722,1.5465564738292
"2587",17945,"USC00416177",31.6164,-94.6431,132.6,"TX","NACOGDOCHES                   ",-107.242440397495,-24.5723839779678,132.6,4.9600435079802,2.73945205479452
"2588",17949,"USC00416210",31.9611,-96.6881,138.4,"TX","NAVARRO MILLS DAM             ",-109.179725031096,-24.1877008106258,138.4,4.99991133073328,2.49479452054795
"2589",17958,"USC00416273",29.7047,-98.0289,191.4,"TX","NEW BRAUNFELS WFO             ",-110.513124645715,-26.6834480675745,191.4,5.30529298028446,1.80301369863014
"2590",17968,"USC00416368",29.2828,-97.7675,103.6,"TX","NIXON                         ",-110.269916732513,-27.1625314779505,103.6,4.73268350628705,1.90906593406593
"2591",17971,"USC00416433",34.2606,-100.6014,630.9,"TX","NORTHFIELD                    ",-112.73713804693,-21.5127148122645,630.9,6.46287343851018,1.3958904109589
"2592",17974,"USC00416448",29.8647,-98.6583,434.3,"TX","NORTHINGTON RCH               ",-111.119323732048,-26.4861442031357,434.3,6.09650000994186,2.33808219178082
"2593",17985,"USC00416506",31.8367,-102.3586,879.7,"TX","ODESSA 1SE                    ",-114.5444306445,-24.097102406122,879.7,6.79088432725072,1.05123287671233
"2594",17991,"USC00416644",34.1797,-102.1356,1109.5,"TX","OLTON                         ",-114.147830663256,-21.5136552923216,1109.5,7.02063743603881,0.781643835616438
"2595",17997,"USC00416680",30.2264,-93.7394,5.5,"TX","ORANGE 9 N                    ",-106.351986994933,-26.1106905827885,5.5,2.7408400239252,4.27658402203857
"2596",18007,"USC00416740",34.0067,-100.2989,579.1,"TX","PADUCAH                       ",-112.474523660246,-21.8088220405842,579.1,6.37859594852764,1.30520547945205
"2597",18008,"USC00416742",33.8083,-100.2981,558.4,"TX","PADUCAH 15 S                  ",-112.485070132656,-22.0288499095512,558.4,6.34282539622295,1.40630136986301
